,Rooms,Price,Area,Location,Price_m2
14025,2,470000,80.0,Lisboa,5875.0
4403,3,515000,156.0,Lisboa,3301.28
8023,2,475000,89.0,Porto,5337.08
5156,3,209900,101.0,Braga,2078.22
1650,2,370000,75.4,Aveiro,4907.16
10093,2,392100,88.33,Porto,4439.04
14046,2,142500,88.0,Coimbra,1619.32
12761,2,150000,65.0,Setúbal,2307.69
9380,2,380000,84.6,Setúbal,4491.73
7959,1,1300000,129.0,Lisboa,10077.52
6398,2,257950,74.0,Aveiro,3485.81
12649,2,235000,102.0,Lisboa,2303.92
13016,3,430000,132.0,Setúbal,3257.58
5714,4,2100000,250.77,Porto,8374.21
12902,3,350000,146.0,Porto,2397.26
7483,4,395000,175.14,Santarém,2255.34
942,3,229000,106.0,Setúbal,2160.38
4804,2,380000,90.0,Faro,4222.22
5196,3,287500,134.61,Leiria,2135.8
5561,2,187500,62.0,Setúbal,3024.19
2509,4,759000,108.0,Lisboa,7027.78
13811,2,295000,86.0,Porto,3430.23
14559,2,219000,90.0,Porto,2433.33
2061,3,690000,135.0,Setúbal,5111.11
1577,3,467500,132.04,Porto,3540.59
5717,4,870000,158.0,Lisboa,5506.33
7082,2,220000,63.4,Faro,3470.03
13974,1,119000,49.0,Coimbra,2428.57
5644,3,799000,121.14,Lisboa,6595.67
7615,5,990000,228.0,Porto,4342.11
4522,2,920000,103.0,Lisboa,8932.04
9582,3,415000,105.0,Lisboa,3952.38
13373,4,330000,128.0,Faro,2578.12
8499,2,277000,105.0,Porto,2638.1
15604,3,269500,108.0,Porto,2495.37
15398,2,350000,82.0,Porto,4268.29
13485,2,150000,85.0,Braga,1764.71
1367,3,225000,90.0,Lisboa,2500.0
15234,4,900000,168.33,Porto,5346.64
6848,2,199900,100.0,Lisboa,1999.0
8726,2,355000,76.4,Lisboa,4646.6
1500,2,360000,100.0,Lisboa,3600.0
8358,3,440000,140.0,Braga,3142.86
1289,1,248000,54.7,Porto,4533.82
7474,1,349900,44.0,Lisboa,7952.27
9504,2,470000,127.3,Porto,3692.07
4777,3,395000,120.0,Faro,3291.67
15157,3,325000,124.0,Faro,2620.97
9642,2,565000,79.0,Lisboa,7151.9
4614,2,400000,83.0,Lisboa,4819.28
10156,1,185000,73.0,Porto,2534.25
11047,2,200000,102.3,Porto,1955.03
1613,2,276000,100.0,Lisboa,2760.0
11825,2,135000,78.15,Castelo Branco,1727.45
3376,4,375000,121.93,Setúbal,3075.54
327,2,1150000,154.0,Lisboa,7467.53
7657,3,180000,133.0,Braga,1353.38
2844,3,398500,87.0,Lisboa,4580.46
1222,3,245000,132.0,Porto,1856.06
12579,2,212000,104.0,Braga,2038.46
12674,2,408512,90.0,Porto,4539.02
11406,2,450000,89.56,Porto,5024.56
5948,5,770000,270.0,Setúbal,2851.85
1023,2,288000,75.0,Lisboa,3840.0
2900,2,450000,76.9,Faro,5851.76
5272,2,490000,137.5,Setúbal,3563.64
5233,2,325000,77.0,Porto,4220.78
15182,2,249900,91.0,Porto,2746.15
3662,3,299500,106.0,Setúbal,2825.47
966,4,407000,165.0,Faro,2466.67
4202,3,885000,202.7,Setúbal,4366.06
4055,2,500000,117.0,Porto,4273.5
14044,0,6000,30.0,Faro,200.0
563,2,230000,130.0,Coimbra,1769.23
8250,2,235000,73.0,Braga,3219.18
13416,2,170000,72.0,Setúbal,2361.11
3889,2,450000,115.82,Faro,3885.34
441,2,374700,94.35,Porto,3971.38
3767,3,1075000,305.2,Setúbal,3522.28
203,3,395000,121.0,Faro,3264.46
1311,2,799000,158.0,Lisboa,5056.96
10858,3,1017000,136.0,Porto,7477.94
301,1,207000,56.0,Porto,3696.43
1558,2,185000,121.0,Apartamento para comprar: Castelo Branco,1528.93
7195,2,320000,90.0,Lisboa,3555.56
12698,2,305000,82.0,Porto,3719.51
12629,1,185000,49.0,Porto,3775.51
4563,2,335000,101.0,Faro,3316.83
1746,0,192000,28.6,Porto,6713.29
7693,3,279500,74.0,Porto,3777.03
10282,2,585000,94.3,Faro,6203.61
14592,2,275000,94.0,Setúbal,2925.53
7834,2,194000,100.0,Lisboa,1940.0
12912,3,265000,114.0,Faro,2324.56
5985,3,583000,146.0,Faro,3993.15
353,4,795000,153.0,Lisboa,5196.08
1144,2,845000,119.35,Porto,7080.02
13141,3,360000,112.0,Porto,3214.29
8993,2,350000,102.7,Coimbra,3407.98
5568,0,202000,34.0,Porto,5941.18
1003,3,249000,115.0,Lisboa,2165.22
1307,3,270000,126.0,Porto,2142.86
4235,1,217500,58.0,Porto,3750.0
3741,4,259000,144.0,Braga,1798.61
8482,4,1340000,237.6,Porto,5639.73
14436,2,350000,93.0,Lisboa,3763.44
6559,2,408512,106.0,Porto,3853.89
831,3,445000,126.0,Lisboa,3531.75
9236,4,425000,214.0,Porto,1985.98
6478,2,2330000,134.0,Lisboa,17388.06
5949,2,485000,85.0,Lisboa,5705.88
2908,3,385000,184.0,Leiria,2092.39
12104,2,413400,100.48,Faro,4114.25
14275,3,545000,88.0,Porto,6193.18
12421,2,285000,80.64,Porto,3534.23
4907,2,550000,105.0,Lisboa,5238.1
240,2,235000,97.0,Porto,2422.68
10601,3,440000,99.72,Leiria,4412.35
9897,2,286640,103.0,Faro,2782.91
5336,3,1300000,173.5,Lisboa,7492.8
8167,2,915000,94.0,Lisboa,9734.04
8924,2,140000,71.0,Santarém,1971.83
597,2,225000,49.0,Porto,4591.84
10656,4,1665000,208.53,Faro,7984.46
12160,1,435000,86.0,Ilha da Madeira,5058.14
5387,1,230000,54.0,Porto,4259.26
5433,3,440000,163.0,Porto,2699.39
1278,2,199000,45.0,Lisboa,4422.22
5924,2,230000,70.0,Lisboa,3285.71
9517,4,910000,182.7,Porto,4980.84
1860,0,189500,33.5,Porto,5656.72
3987,2,162000,69.0,Porto,2347.83
15198,2,298000,200.0,Viseu,1490.0
2286,2,249900,82.2,Porto,3040.15
11371,1,475000,48.0,Lisboa,9895.83
11382,3,279500,136.91,Viana do Castelo,2041.49
167,1,188500,41.0,Porto,4597.56
13409,2,239000,124.0,Porto,1927.42
10487,2,758000,101.1,Lisboa,7497.53
6664,1,257500,63.87,Aveiro,4031.63
3045,3,159900,153.0,Braga,1045.1
8429,2,299000,105.0,Porto,2847.62
8683,3,750000,166.5,Faro,4504.5
7522,1,190000,91.97,Faro,2065.89
15115,4,2000000,177.0,Lisboa,11299.44
4520,2,215000,68.0,Porto,3161.76
13076,3,394548,132.0,Faro,2989.0
11696,4,167500,131.0,Coimbra,1278.63
6261,4,1450000,288.01,Porto,5034.55
2765,2,219000,83.0,Porto,2638.55
8133,2,275900,82.0,Porto,3364.63
5465,2,658000,107.0,Porto,6149.53
2221,2,413400,146.42,Faro,2823.38
10261,2,595000,81.0,Faro,7345.68
10162,3,800000,239.0,Lisboa,3347.28
6513,4,555000,153.0,Porto,3627.45
1373,1,379000,72.0,Lisboa,5263.89
2041,1,370000,122.0,Faro,3032.79
4775,3,199000,105.0,Leiria,1895.24
8302,2,240000,58.0,Lisboa,4137.93
13563,3,295000,100.0,Lisboa,2950.0
6244,2,225000,101.0,Faro,2227.72
8764,2,310000,81.8,Aveiro,3789.73
13583,1,193000,45.15,Setúbal,4274.64
13109,2,259800,70.0,Lisboa,3711.43
12047,2,449640,119.43,Aveiro,3764.88
6824,2,219900,82.6,Porto,2662.23
10557,2,230000,74.0,Porto,3108.11
10394,3,1002000,122.86,Lisboa,8155.62
9641,3,750000,127.14,Porto,5899.01
12807,2,290000,128.0,Porto,2265.62
15214,4,322150,190.0,Braga,1695.53
10817,2,363000,100.0,Porto,3630.0
9410,2,395000,92.15,Faro,4286.49
7595,1,175000,55.0,Faro,3181.82
1208,1,175000,50.0,Lisboa,3500.0
14013,2,345000,77.0,Porto,4480.52
4311,1,350000,98.0,Lisboa,3571.43
15289,2,580000,94.0,Ilha da Madeira,6170.21
9058,2,545000,102.88,Lisboa,5297.43
196,1,265000,66.13,Faro,4007.26
10426,0,450000,61.0,Porto,7377.05
11217,3,275000,83.0,Porto,3313.25
1215,2,369900,60.0,Lisboa,6165.0
13760,2,280000,54.3,Lisboa,5156.54
905,3,219500,125.0,Porto,1756.0
14587,3,223000,106.0,Setúbal,2103.77
7498,1,175900,50.4,Porto,3490.08
11489,3,800000,149.0,Lisboa,5369.13
6141,2,385000,121.02,Lisboa,3181.29
12252,1,449000,62.89,Lisboa,7139.45
580,2,360000,66.0,Lisboa,5454.55
8787,4,495000,157.0,Porto,3152.87
11600,4,650000,241.0,Porto,2697.1
14121,1,220000,54.0,Porto,4074.07
1958,1,235000,50.0,Lisboa,4700.0
12229,3,1207500,139.7,Lisboa,8643.52
15278,3,515000,143.65,Setúbal,3585.1
7300,2,470000,77.0,Lisboa,6103.9
12869,2,219000,68.0,Lisboa,3220.59
14454,1,279900,34.0,Lisboa,8232.35
13569,2,270000,84.6,Viana do Castelo,3191.49
1397,2,550000,106.0,Porto,5188.68
888,2,468000,92.0,Faro,5086.96
7110,2,490000,118.0,Lisboa,4152.54
15904,2,160000,88.0,Évora,1818.18
5028,1,185720,69.0,Faro,2691.59
858,2,185000,93.0,Lisboa,1989.25
13081,3,386232,132.0,Faro,2926.0
14745,2,172500,116.7,Coimbra,1478.15
12752,1,195000,44.0,Porto,4431.82
11400,3,570000,123.09,Porto,4630.76
354,2,750000,72.4,Lisboa,10359.12
6911,3,395000,123.0,Coimbra,3211.38
6547,3,445000,78.0,Lisboa,5705.13
2678,1,120000,66.0,Coimbra,1818.18
330,4,1890000,200.0,Lisboa,9450.0
2359,4,432000,178.0,Braga,2426.97
3912,1,195000,55.5,Coimbra,3513.51
12813,3,595000,40.0,Lisboa,14875.0
12206,3,265000,142.0,Coimbra,1866.2
7912,3,478000,125.45,Setúbal,3810.28
118,3,1695000,205.0,Lisboa,8268.29
15583,1,350000,50.0,Porto,7000.0
11426,2,1155000,112.65,Lisboa,10253.0
5222,6,590000,289.0,Porto,2041.52
15549,3,465000,133.4,Faro,3485.76
9180,4,480000,154.56,Setúbal,3105.59
2878,3,410000,120.0,Lisboa,3416.67
9932,3,650000,171.75,Aveiro,3784.57
654,3,360000,116.0,Porto,3103.45
5232,2,380000,118.5,Faro,3206.75
8547,3,349675920,209.93,Lisboa,1665678.65
3788,1,257000,90.0,Porto,2855.56
2980,4,257500,79.0,Setúbal,3259.49
4622,3,650000,137.0,Aveiro,4744.53
3030,3,259500,111.0,Leiria,2337.84
13411,3,360000,137.0,Setúbal,2627.74
10035,3,189900,100.0,Braga,1899.0
9093,2,285000,101.0,Setúbal,2821.78
10492,1,280000,57.85,Lisboa,4840.1
9496,5,1900000,275.96,Lisboa,6885.06
7284,4,339500,192.0,Lisboa,1768.23
12518,3,509000,91.0,Lisboa,5593.41
3290,2,245000,76.0,Porto,3223.68
1336,3,480000,147.0,Lisboa,3265.31
4651,3,580000,98.25,Porto,5903.31
1848,2,650000,119.0,Porto,5462.18
2098,3,580000,138.0,Porto,4202.9
999,2,529000,111.9,Lisboa,4727.44
1371,3,204000,98.0,Setúbal,2081.63
2022,4,890000,232.0,Porto,3836.21
11677,3,385000,107.25,Leiria,3589.74
180,2,595000,100.1,Porto,5944.06
5131,3,940000,137.0,Porto,6861.31
6385,1,204000,64.0,Setúbal,3187.5
10170,1,190000,76.0,Faro,2500.0
15348,3,380000,112.47,Setúbal,3378.68
6591,2,310900,96.0,Porto,3238.54
14882,1,298500,45.99,Porto,6490.54
722,3,212500,80.0,Lisboa,2656.25
3250,5,349900,145.0,Setúbal,2413.1
11823,2,160000,96.9,Castelo Branco,1651.19
8988,3,250000,115.0,Porto,2173.91
5416,2,233000,88.0,Braga,2647.73
10182,1,330000,58.0,Porto,5689.66
5064,3,535000,151.0,Porto,3543.05
5925,2,895000,145.06,Lisboa,6169.86
13664,3,220000,132.9,Aveiro,1655.38
9792,2,275000,100.0,Porto,2750.0
3173,3,300000,117.0,Braga,2564.1
6386,2,350000,95.0,Lisboa,3684.21
14450,3,305000,174.0,Santarém,1752.87
545,2,219900,82.6,Porto,2662.23
13744,1,465000,76.0,Ilha da Madeira,6118.42
6615,0,169500,46.0,Porto,3684.78
440,2,372700,89.54,Porto,4162.39
6332,2,500000,97.0,Lisboa,5154.64
9889,1,235920,70.0,Faro,3370.29
9117,3,535000,160.0,Lisboa,3343.75
10673,3,330000,108.0,Viana do Castelo,3055.56
5542,1,290000,70.0,Porto,4142.86
14130,3,407000,96.0,Porto,4239.58
3337,4,925000,177.0,Lisboa,5225.99
6455,2,310000,70.0,Porto,4428.57
10892,3,975000,128.0,Porto,7617.19
14955,2,389000,88.0,Lisboa,4420.45
11261,2,470000,114.84,Porto,4092.65
406,2,415000,109.0,Lisboa,3807.34
12312,2,282000,99.5,Porto,2834.17
6051,4,998000,218.0,Lisboa,4577.98
12460,1,197500,64.08,Braga,3082.08
720,3,445000,116.0,Porto,3836.21
10929,2,345000,89.11,Aveiro,3871.62
2026,4,725000,189.0,Porto,3835.98
15063,2,265000,93.5,Aveiro,2834.22
16070,2,299900,52.0,Lisboa,5767.31
9898,2,281360,103.0,Faro,2731.65
8297,3,226000,107.1,Aveiro,2110.18
2285,3,650000,114.0,Porto,5701.75
6690,2,480000,120.0,Ilha da Madeira,4000.0
12809,4,550000,115.0,Lisboa,4782.61
11172,1,390000,61.0,Faro,6393.44
4219,2,285000,77.0,Faro,3701.3
5182,3,670000,150.0,Lisboa,4466.67
10562,3,485000,98.35,Porto,4931.37
6821,2,250900,82.0,Porto,3059.76
959,2,249000,65.0,Setúbal,3830.77
12534,3,370000,109.8,Aveiro,3369.76
1404,3,235000,108.0,Setúbal,2175.93
14691,2,165000,66.0,Setúbal,2500.0
13148,1,260000,64.0,Porto,4062.5
1448,3,310000,94.39,Leiria,3284.25
4656,3,299000,128.0,Porto,2335.94
4742,1,230000,53.0,Porto,4339.62
14505,4,460000,155.0,Coimbra,2967.74
4501,3,385000,125.0,Leiria,3080.0
8538,2,515000,118.0,Porto,4364.41
13345,1,240000,67.0,Porto,3582.09
7147,0,418600,45.52,Setúbal,9195.96
11934,3,585000,129.05,Faro,4533.13
505,3,225000,167.0,Porto,1347.31
3684,4,750000,150.0,Lisboa,5000.0
8544,3,235000,117.23,Faro,2004.61
8235,3,800000,105.05,Lisboa,7615.42
5194,1,310000,65.0,Lisboa,4769.23
10056,4,849000,244.7,Porto,3469.55
1987,3,625500,140.0,Porto,4467.86
4445,2,420000,78.0,Faro,5384.62
2255,4,610000,168.0,Aveiro,3630.95
10738,3,300000,135.75,Faro,2209.94
12320,1,322560,76.8,Porto,4200.0
8214,3,215000,138.7,Leiria,1550.11
11907,3,990000,395.0,Ilha da Madeira,2506.33
4598,2,325000,79.15,Faro,4106.13
14968,3,305000,129.0,Coimbra,2364.34
6197,4,3180000,248.0,Lisboa,12822.58
4642,2,153000,68.0,Lisboa,2250.0
4687,2,320000,117.0,Porto,2735.04
3008,4,1490000,281.0,Lisboa,5302.49
6285,1,253900,61.89,Porto,4102.44
2731,1,322560,77.0,Porto,4189.09
5997,3,235000,116.0,Braga,2025.86
3887,2,285000,106.0,Ilha de São Miguel,2688.68
14100,1,460000,73.0,Ilha da Madeira,6301.37
821,1,170000,38.0,Lisboa,4473.68
1199,2,219900,110.0,Porto,1999.09
3663,0,345000,60.0,Lisboa,5750.0
742,1,175000,53.0,Lisboa,3301.89
10222,2,1180000,118.0,Lisboa,10000.0
12025,2,185000,152.0,Setúbal,1217.11
15806,1,140000,78.0,Porto,1794.87
13455,1,525000,42.0,Lisboa,12500.0
1588,3,270000,130.0,Porto,2076.92
6232,3,390000,110.05,Setúbal,3543.84
5540,3,275000,129.0,Porto,2131.78
3670,4,420000,176.59,Lisboa,2378.39
5505,2,200000,88.0,Viana do Castelo,2272.73
13539,3,264000,135.59,Lisboa,1947.05
2196,3,410000,132.0,Ilha da Madeira,3106.06
6784,3,750000,107.93,Lisboa,6948.95
5428,2,217500,93.0,Porto,2338.71
2525,3,595000,185.0,Porto,3216.22
12976,2,188500,67.9,Faro,2776.14
7137,2,912320,89.27,Setúbal,10219.78
578,1,215000,48.0,Porto,4479.17
3570,2,299000,81.0,Lisboa,3691.36
15672,3,615000,100.0,Lisboa,6150.0
7535,3,160000,87.79,Santarém,1822.53
752,2,340000,93.0,Lisboa,3655.91
2535,3,180000,102.0,Porto,1764.71
14460,1,299900,56.0,Porto,5355.36
55,3,187500,106.0,Setúbal,1768.87
4434,4,2600000,259.0,Lisboa,10038.61
10942,2,249000,110.0,Porto,2263.64
10895,2,450000,91.5,Porto,4918.03
6143,2,810000,115.95,Lisboa,6985.77
9481,3,1390000,240.0,Lisboa,5791.67
11376,2,517500,106.55,Faro,4856.87
10909,3,580000,95.11,Faro,6098.2
14370,3,160000,122.0,Lisboa,1311.48
3613,3,295000,125.0,Porto,2360.0
4593,3,850000,141.0,Faro,6028.37
11633,3,1150000,176.0,Porto,6534.09
2149,3,429000,125.2,Faro,3426.52
631,2,540000,97.0,Lisboa,5567.01
9723,1,199000,47.0,Setúbal,4234.04
1992,2,350000,103.0,Porto,3398.06
5310,2,436000,109.82,Faro,3970.13
1756,1,260000,63.0,Porto,4126.98
1774,1,309000,77.9,Setúbal,3966.62
13520,3,173000,123.0,Aveiro,1406.5
9003,1,849000,72.0,Lisboa,11791.67
5867,3,189000,100.0,Porto,1890.0
9559,0,180000,33.0,Porto,5454.55
13073,1,299000,38.0,Porto,7868.42
2748,2,250000,70.0,Faro,3571.43
5056,1,165000,68.86,Coimbra,2396.17
11917,0,400000,82.0,Porto,4878.05
3668,4,420000,176.59,Lisboa,2378.39
1846,2,630000,104.0,Lisboa,6057.69
746,2,490000,95.0,Faro,5157.89
1438,3,542430,120.54,Porto,4500.0
2259,2,460000,89.0,Porto,5168.54
10997,0,410269,46.0,Setúbal,8918.89
14136,4,350000,161.0,Santarém,2173.91
3264,4,357500,124.0,Setúbal,2883.06
15850,3,325000,106.25,Braga,3058.82
1232,2,369900,67.0,Lisboa,5520.9
6111,4,528000,190.0,Aveiro,2778.95
2082,3,248000,98.0,Lisboa,2530.61
12897,2,225000,94.0,Ilha da Madeira,2393.62
12885,2,896500,102.9,Lisboa,8712.34
8356,2,227500,87.0,Castelo Branco,2614.94
13364,1,770000,127.0,Lisboa,6062.99
14748,6,760000,100.0,Porto,7600.0
9303,3,395000,106.0,Porto,3726.42
11724,3,410000,131.5,Ilha da Madeira,3117.87
9310,3,465000,99.0,Porto,4696.97
8649,2,675000,132.3,Faro,5102.04
4376,4,1600000,246.0,Porto,6504.07
9367,2,336000,68.7,Setúbal,4890.83
12653,3,399900,67.0,Lisboa,5968.66
10108,1,267500,62.0,Porto,4314.52
5836,3,341500,126.0,Aveiro,2710.32
12832,2,290000,97.0,Porto,2989.69
11014,2,295000,83.0,Porto,3554.22
10361,3,225000,93.0,Setúbal,2419.35
13084,2,305000,68.0,Porto,4485.29
15447,3,219900,113.0,Porto,1946.02
6155,3,420000,128.0,Braga,3281.25
2324,2,315000,106.0,Porto,2971.7
4308,3,585000,149.0,Lisboa,3926.17
282,3,1950000,179.0,Porto,10893.85
7505,2,289900,83.0,Porto,3492.77
14014,2,345000,77.0,Porto,4480.52
2214,3,239000,122.0,Setúbal,1959.02
14645,2,189000,71.0,Setúbal,2661.97
15898,3,795000,134.0,Lisboa,5932.84
4624,3,375000,137.0,Aveiro,2737.23
13009,3,740000,149.0,Porto,4966.44
8363,2,195000,66.0,Porto,2954.55
3612,4,285000,172.0,Porto,1656.98
3620,5,450000,120.0,Braga,3750.0
7235,3,279500,77.0,Porto,3629.87
9653,2,225000,82.0,Santarém,2743.9
408,4,335000,176.0,Coimbra,1903.41
297,2,695000,99.0,Lisboa,7020.2
14162,3,460000,120.0,Lisboa,3833.33
7861,2,480000,64.0,Lisboa,7500.0
3315,4,510000,167.0,Faro,3053.89
10639,2,975000,119.47,Faro,8161.04
4764,2,430000,101.0,Aveiro,4257.43
10659,3,1140000,136.18,Faro,8371.27
6818,2,249900,87.9,Porto,2843.0
8579,3,350000,120.0,Setúbal,2916.67
1819,2,199900,78.0,Porto,2562.82
15534,3,185000,74.0,Leiria,2500.0
7394,2,214900,82.0,Porto,2620.73
7801,3,1215000,155.71,Porto,7802.97
7556,3,375000,296.0,Viana do Castelo,1266.89
120,1,179000,70.0,Porto,2557.14
13767,2,195000,140.0,Aveiro,1392.86
6605,2,219900,85.0,Porto,2587.06
9429,3,460000,145.3,Setúbal,3165.86
3508,3,265000,133.0,Braga,1992.48
1766,3,215000,142.0,Porto,1514.08
6181,3,250000,129.0,Santarém,1937.98
5740,3,213000,105.97,Viana do Castelo,2010.0
7843,1,220900,64.3,Porto,3435.46
3897,2,350000,108.2,Faro,3234.75
4488,2,290000,90.0,Braga,3222.22
6601,2,191900,88.3,Porto,2173.27
9279,3,1125000,198.0,Lisboa,5681.82
2823,1,215000,52.0,Porto,4134.62
13120,2,195000,67.0,Lisboa,2910.45
5169,3,715000,125.0,Porto,5720.0
5974,0,165000,30.0,Faro,5500.0
10435,0,220000,41.42,Porto,5311.44
4028,3,1350000,405.28,Lisboa,3331.03
15146,3,445000,97.0,Lisboa,4587.63
12996,3,330000,117.6,Setúbal,2806.12
316,2,198000,90.0,Braga,2200.0
13442,3,525000,125.0,Porto,4200.0
10814,1,265200,66.0,Porto,4018.18
3192,1,170000,48.0,Faro,3541.67
10913,1,279500,57.37,Porto,4871.88
4156,2,720000,121.0,Faro,5950.41
7724,2,390000,80.86,Faro,4823.15
13229,1,425705,78.0,Lisboa,5457.76
7181,2,370000,98.0,Porto,3775.51
3646,3,317500,112.0,Porto,2834.82
14495,3,549000,122.0,Lisboa,4500.0
1837,2,760000,120.0,Lisboa,6333.33
2047,2,273400,132.0,Ilha de São Miguel,2071.21
283,2,239000,124.0,Porto,1927.42
15101,3,480000,139.0,Porto,3453.24
3410,2,340000,63.0,Lisboa,5396.83
11923,3,1200000,341.0,Lisboa,3519.06
3171,2,221000,105.0,Braga,2104.76
15320,4,1080000,185.0,Lisboa,5837.84
9241,2,279000,83.08,Aveiro,3358.21
11685,2,385000,93.6,Setúbal,4113.25
4170,3,450000,125.0,Porto,3600.0
13737,2,229900,85.0,Setúbal,2704.71
3721,3,598900,148.0,Faro,4046.62
3989,2,230000,164.85,Faro,1395.21
9972,3,540000,128.31,Porto,4208.56
11347,2,245000,98.0,Viana do Castelo,2500.0
11981,2,1100000,123.0,Faro,8943.09
4496,3,915000,175.0,Porto,5228.57
12827,2,372000,74.0,Porto,5027.03
6057,1,260000,64.8,Faro,4012.35
10106,1,265375,62.0,Porto,4280.24
8734,4,595000,117.1,Aveiro,5081.13
9404,2,440000,117.0,Ilha da Madeira,3760.68
11361,2,325000,77.0,Porto,4220.78
1607,2,630000,68.0,Lisboa,9264.71
9766,1,548000,78.0,Porto,7025.64
7131,2,903552,88.45,Setúbal,10215.4
13278,1,125000,40.0,Setúbal,3125.0
1053,1,135700,59.32,Coimbra,2287.59
9509,2,665500,115.0,Porto,5786.96
2822,2,280000,79.75,Faro,3510.97
47,2,297000,112.0,Porto,2651.79
13423,2,1350000,128.0,Lisboa,10546.88
13900,1,265000,53.0,Lisboa,5000.0
476,2,825000,102.0,Faro,8088.24
15544,2,295000,103.0,Setúbal,2864.08
10912,3,415000,137.0,Porto,3029.2
15635,3,890000,118.0,Ilha da Madeira,7542.37
11230,3,440000,119.0,Aveiro,3697.48
14736,2,259000,112.0,Lisboa,2312.5
9988,3,565000,127.48,Porto,4432.07
13503,2,685000,105.0,Lisboa,6523.81
3866,1,260000,63.0,Porto,4126.98
3146,2,695000,124.6,Faro,5577.85
5206,3,645000,93.92,Lisboa,6867.55
7161,3,217500,113.5,Lisboa,1916.3
10960,3,385000,159.0,Setúbal,2421.38
8171,3,995000,110.0,Lisboa,9045.45
3362,2,220000,109.0,Porto,2018.35
7876,1,530000,79.9,Lisboa,6633.29
2778,4,372000,121.93,Setúbal,3050.93
13908,2,525000,94.0,Lisboa,5585.11
81,3,270000,119.0,Faro,2268.91
14329,0,305000,37.0,Lisboa,8243.24
13237,2,490000,74.0,Leiria,6621.62
410,2,240000,97.0,Porto,2474.23
13655,3,358500,140.0,Braga,2560.71
16103,1,198000,37.9,Porto,5224.27
4689,3,399000,144.0,Porto,2770.83
7360,3,490000,147.0,Aveiro,3333.33
9762,1,579800,83.0,Porto,6985.54
4955,2,249000,106.0,Setúbal,2349.06
2850,3,295000,81.0,Setúbal,3641.98
144,1,240000,61.0,Aveiro,3934.43
11671,2,617575,122.0,Faro,5062.09
3645,2,370000,97.0,Faro,3814.43
11943,3,650000,140.0,Porto,4642.86
9864,2,635000,94.0,Faro,6755.32
12306,1,289900,45.0,Lisboa,6442.22
8179,1,560000,50.0,Lisboa,11200.0
15217,2,182600,108.0,Braga,1690.74
5455,2,558000,82.0,Porto,6804.88
11501,3,350000,137.7,Porto,2541.76
3366,4,1800000,199.6,Lisboa,9018.04
14703,2,200000,78.3,Porto,2554.28
15188,2,219000,67.9,Porto,3225.33
9607,1,440000,52.4,Lisboa,8396.95
10740,3,1900000,160.0,Lisboa,11875.0
8344,2,257800,97.7,Braga,2638.69
7803,3,325800,137.7,Porto,2366.01
14215,3,445000,120.0,Lisboa,3708.33
9296,2,450000,128.0,Ilha da Madeira,3515.62
231,2,299000,97.0,Lisboa,3082.47
515,3,335000,116.0,Porto,2887.93
12274,2,630000,79.26,Lisboa,7948.52
12080,3,350000,100.0,Lisboa,3500.0
4166,3,893000,157.35,Setúbal,5675.25
6272,1,347300,75.02,Porto,4629.43
3641,3,399000,91.0,Lisboa,4384.62
6813,2,249900,80.0,Porto,3123.75
11955,3,210000,96.0,Aveiro,2187.5
9571,2,225000,84.0,Castelo Branco,2678.57
6260,1,365000,70.0,Lisboa,5214.29
14949,2,330000,98.0,Aveiro,3367.35
83,3,215000,153.0,Porto,1405.23
15880,1,530000,55.75,Lisboa,9506.73
14765,3,450000,70.0,Porto,6428.57
10012,1,315000,55.0,Porto,5727.27
7202,3,360000,125.0,Setúbal,2880.0
1677,3,249000,110.0,Leiria,2263.64
1947,2,335000,82.0,Aveiro,4085.37
8728,2,198000,98.0,Porto,2020.41
14727,2,290000,109.15,Setúbal,2656.89
13953,1,399900,46.5,Lisboa,8600.0
15269,3,790000,122.0,Lisboa,6475.41
8890,4,490000,189.0,Porto,2592.59
11565,2,495000,76.0,Leiria,6513.16
7494,3,800000,152.3,Lisboa,5252.79
16,2,134900,55.0,Setúbal,2452.73
8742,1,449400,49.8,Lisboa,9024.1
11805,3,245000,167.0,Lisboa,1467.07
1055,3,615000,134.0,Porto,4589.55
13002,4,394000,94.5,Lisboa,4169.31
7720,1,243000,65.79,Porto,3693.57
6996,2,550000,95.0,Lisboa,5789.47
2370,3,530000,157.0,Ilha da Madeira,3375.8
7865,2,760000,123.4,Lisboa,6158.83
5675,3,290000,104.0,Santarém,2788.46
14443,3,388000,126.19,Lisboa,3074.73
4723,3,190000,148.0,Braga,1283.78
10206,3,645000,142.2,Porto,4535.86
8304,3,520000,145.5,Faro,3573.88
11644,2,205000,88.0,Leiria,2329.55
2569,3,275000,94.0,Porto,2925.53
8947,3,428000,105.0,Lisboa,4076.19
14672,2,925000,136.0,Lisboa,6801.47
11237,2,180000,90.59,Santarém,1986.97
3639,2,375000,94.0,Lisboa,3989.36
8233,2,330000,86.0,Aveiro,3837.21
4328,2,455000,131.0,Lisboa,3473.28
12418,3,330000,128.5,Braga,2568.09
4692,2,284000,100.0,Porto,2840.0
954,4,970000,152.0,Porto,6381.58
3214,2,249417,79.0,Porto,3157.18
15268,1,187500,64.0,Porto,2929.69
1358,3,450000,119.0,Lisboa,3781.51
15621,1,265000,69.0,Porto,3840.58
9771,2,1050000,159.25,Faro,6593.41
13978,1,275000,53.0,Porto,5188.68
